k1,k2,lambda,val_mAP
8,1,0.3631578947368421,0.9675810238446635
8,1,0.3368421052631579,0.9675810238446635
11,1,0.17894736842105263,0.9675810238446635
11,1,0.5473684210526315,0.9675810238446635
9,1,0.6,0.9675810238446635
11,1,0.15263157894736842,0.9675810238446635
11,1,0.6,0.9675810238446635
11,1,0.5736842105263158,0.9675810238446635
8,1,0.17894736842105263,0.9675810238446635
8,1,0.20526315789473684,0.9675810238446635
8,1,0.23157894736842105,0.9675810238446635
8,1,0.2578947368421053,0.9675810238446635
8,1,0.28421052631578947,0.9675810238446635
8,1,0.31052631578947365,0.9675810238446635
8,1,0.15263157894736842,0.9675810238446635
8,1,0.1,0.9675810238446635
8,1,0.5736842105263158,0.9675810238446635
8,1,0.5473684210526315,0.9675810238446635
8,1,0.49473684210526314,0.9675810238446635
8,1,0.5210526315789473,0.9675810238446635
8,1,0.46842105263157896,0.9675810238446635
8,1,0.44210526315789467,0.9675810238446635
8,1,0.6,0.9675810238446635
8,1,0.12631578947368421,0.9675810238446635
8,1,0.3894736842105263,0.9675810238446635
8,1,0.4157894736842105,0.9675810238446635
5,1,0.44210526315789467,0.9675810238446635
5,1,0.46842105263157896,0.9675810238446635
5,1,0.4157894736842105,0.9675810238446635
5,1,0.3894736842105263,0.9675810238446635
5,1,0.3631578947368421,0.9675810238446635
5,1,0.5210526315789473,0.9675810238446635
5,1,0.5473684210526315,0.9675810238446635
5,1,0.5736842105263158,0.9675810238446635
5,1,0.6,0.9675810238446635
5,1,0.20526315789473684,0.9675810238446635
5,1,0.17894736842105263,0.9675810238446635
5,1,0.15263157894736842,0.9675810238446635
5,1,0.12631578947368421,0.9675810238446635
5,1,0.1,0.9675810238446635
13,14,0.6,0.9675810073139559
14,1,0.6,0.967580991208284
14,1,0.5736842105263158,0.967580980188575
14,1,0.5473684210526315,0.9675809726386363
14,1,0.20526315789473684,0.9675809590401712
14,1,0.12631578947368421,0.9675809590401712
14,1,0.28421052631578947,0.9675809590401712
14,1,0.1,0.9675809590401712
14,1,0.46842105263157896,0.9675809590401712
14,1,0.3368421052631579,0.9675809590401712
14,1,0.49473684210526314,0.9675809590401712
14,1,0.5210526315789473,0.9675809590401712
14,1,0.15263157894736842,0.9675809590401712
14,1,0.23157894736842105,0.9675809590401712
14,1,0.17894736842105263,0.9675809590401712
14,1,0.2578947368421053,0.9675809590401712
14,1,0.3631578947368421,0.9675809590401712
14,1,0.3894736842105263,0.9675809590401712
14,1,0.4157894736842105,0.9675809590401712
14,1,0.44210526315789467,0.9675809590401712
14,1,0.31052631578947365,0.9675809590401712
16,11,0.4157894736842105,0.967580210785108
20,12,0.46842105263157896,0.967579583452395
15,14,0.6,0.9675795577647482
31,9,0.3894736842105263,0.9675794145068563
8,8,0.5210526315789473,0.9675793767806731
6,9,0.6,0.9675792973411044
32,9,0.3894736842105263,0.9675792749582492
27,6,0.17894736842105263,0.9675792520003844
22,12,0.4157894736842105,0.9675787291478869
31,14,0.5210526315789473,0.9675786643781185
34,13,0.46842105263157896,0.9675786382730404
23,8,0.28421052631578947,0.9675783916533751
30,10,0.3894736842105263,0.9675782057358311
27,9,0.3368421052631579,0.9675780154613355
18,11,0.4157894736842105,0.9675771699366821
23,2,0.23157894736842105,0.9675769977592819
27,12,0.3894736842105263,0.9675768884722957
11,14,0.6,0.9675767570765773
12,13,0.5473684210526315,0.9675766029316479
17,14,0.5473684210526315,0.9675763775822589
24,10,0.3894736842105263,0.9675763773349353
22,7,0.2578947368421053,0.967576344444274
7,8,0.5473684210526315,0.9675759238333211
19,5,0.20526315789473684,0.9675757362923701
11,5,0.5473684210526315,0.9675755399855398
18,12,0.46842105263157896,0.9675750082113025
30,12,0.4157894736842105,0.9675749974739475
10,9,0.5736842105263158,0.9675749822483577
24,3,0.28421052631578947,0.9675749567028823
11,9,0.6,0.9675747962922443
20,2,0.20526315789473684,0.9675747903640143
24,6,0.23157894736842105,0.9675744262545518
20,14,0.6,0.9675744205614478
15,9,0.44210526315789467,0.9675743622629219
5,8,0.5736842105263158,0.9675742176086214
33,3,0.17894736842105263,0.967574189915175
24,7,0.28421052631578947,0.9675740676793845
12,10,0.5210526315789473,0.967573854779549
28,5,0.17894736842105263,0.9675738364778108
26,8,0.31052631578947365,0.9675734789132826
23,6,0.23157894736842105,0.9675733102661771
21,8,0.31052631578947365,0.9675732648184586
33,12,0.4157894736842105,0.9675732544069642
21,3,0.31052631578947365,0.9675731791001346
26,14,0.49473684210526314,0.9675731069149818
21,11,0.4157894736842105,0.9675730880000474
25,3,0.28421052631578947,0.9675730491171001
12,5,0.5473684210526315,0.9675729412185883
28,7,0.2578947368421053,0.9675727872976023
18,10,0.4157894736842105,0.96757242561806
16,13,0.49473684210526314,0.9675722055192719
33,10,0.3894736842105263,0.9675721944970499
19,13,0.5736842105263158,0.967572144633452
15,6,0.3894736842105263,0.9675717126280559
31,13,0.49473684210526314,0.9675716108764877
18,3,0.28421052631578947,0.96757139047059
34,8,0.3368421052631579,0.967571242111023
13,13,0.5210526315789473,0.9675711062987482
22,2,0.17894736842105263,0.9675710677308653
13,12,0.46842105263157896,0.9675710673776656
33,9,0.3894736842105263,0.9675709314020632
8,12,0.5736842105263158,0.9675706230808326
28,11,0.3631578947368421,0.9675703236049337
7,14,0.6,0.9675701330165174
15,3,0.31052631578947365,0.9675701163193676
27,14,0.49473684210526314,0.9675698563752531
21,6,0.2578947368421053,0.9675698265403144
17,10,0.3894736842105263,0.9675694248014489
19,6,0.20526315789473684,0.9675693825896008
12,3,0.5210526315789473,0.9675691620049636
14,12,0.44210526315789467,0.9675688528446527
17,2,0.12631578947368421,0.967568557333337
32,11,0.4157894736842105,0.9675685066182133
27,4,0.17894736842105263,0.9675684281171992
24,4,0.2578947368421053,0.9675679226480915
21,9,0.3631578947368421,0.967567555780391
30,3,0.17894736842105263,0.9675673450182675
27,7,0.2578947368421053,0.9675673009824054
11,3,0.5736842105263158,0.9675672672927039
23,7,0.2578947368421053,0.9675671016647401
25,9,0.3631578947368421,0.9675666070521534
20,4,0.23157894736842105,0.9675665569176471
34,4,0.17894736842105263,0.9675665425952751
33,13,0.49473684210526314,0.9675664377065639
14,11,0.44210526315789467,0.9675662738889615
20,11,0.4157894736842105,0.9675661404083042
14,8,0.4157894736842105,0.9675659381548865
25,2,0.28421052631578947,0.9675655183192932
26,6,0.20526315789473684,0.967565321798025
12,14,0.6,0.9675649636920771
22,10,0.3631578947368421,0.9675647239312708
11,13,0.5473684210526315,0.9675646744125703
27,5,0.20526315789473684,0.967564620261975
7,13,0.5473684210526315,0.967564183414373
11,10,0.5473684210526315,0.9675640427833545
22,8,0.28421052631578947,0.9675640122232224
17,11,0.3894736842105263,0.9675639807962754
21,14,0.5736842105263158,0.9675638183845646
14,5,0.4157894736842105,0.9675637166796489
26,1,0.15263157894736842,0.9675637071613034
17,2,0.1,0.9675634366798525
10,11,0.6,0.9675633840540013
23,9,0.3368421052631579,0.9675632884309687
9,10,0.5210526315789473,0.9675630458522717
8,6,0.5736842105263158,0.9675628459370734
27,8,0.2578947368421053,0.9675628423227023
15,4,0.3631578947368421,0.9675626001387533
25,4,0.2578947368421053,0.9675625750617205
13,6,0.44210526315789467,0.967562566536908
21,2,0.23157894736842105,0.9675625526476777
29,3,0.15263157894736842,0.9675622109892997
14,6,0.4157894736842105,0.967562197042301
14,9,0.44210526315789467,0.9675620616459265
26,2,0.23157894736842105,0.9675618438002976
28,8,0.2578947368421053,0.9675617708055637
16,9,0.4157894736842105,0.9675617393371848
13,4,0.44210526315789467,0.9675617293680573
17,12,0.3894736842105263,0.9675611040592931
14,3,0.3368421052631579,0.9675610624489261
31,2,0.28421052631578947,0.9675609246761944
7,7,0.6,0.9675609174636709
28,12,0.3894736842105263,0.967560658789151
16,14,0.5736842105263158,0.9675606473308433
26,4,0.28421052631578947,0.9675605479919828
15,5,0.31052631578947365,0.9675604981973313
25,14,0.49473684210526314,0.9675604378611982
32,13,0.49473684210526314,0.9675604349003002
9,12,0.5736842105263158,0.9675604137329898
20,13,0.5473684210526315,0.9675603605727461
16,12,0.4157894736842105,0.9675603582159586
18,14,0.6,0.967560330848443
33,7,0.2578947368421053,0.9675601708044117
20,9,0.3631578947368421,0.9675601611665594
15,12,0.44210526315789467,0.9675600877022968
30,8,0.31052631578947365,0.9675598107721076
31,12,0.4157894736842105,0.9675593248405193
32,3,0.2578947368421053,0.9675592881197388
8,13,0.5736842105263158,0.9675592123223091
8,11,0.5473684210526315,0.967558962024039
12,11,0.5210526315789473,0.9675588913552198
21,5,0.2578947368421053,0.9675588806260391
18,13,0.5473684210526315,0.9675587867525013
8,7,0.6,0.9675586292216959
12,7,0.49473684210526314,0.9675584920929239
15,7,0.4157894736842105,0.9675582594266608
19,4,0.20526315789473684,0.9675581073519832
19,12,0.46842105263157896,0.9675578649133001
10,12,0.6,0.9675576355503155
32,2,0.28421052631578947,0.9675575647567424
22,14,0.5210526315789473,0.9675574596873008
19,3,0.2578947368421053,0.9675572929334015
34,5,0.20526315789473684,0.9675571693000261
16,6,0.31052631578947365,0.9675568502217116
15,13,0.5210526315789473,0.9675566269878753
14,13,0.5210526315789473,0.9675565172414587
32,14,0.5210526315789473,0.9675563538631794
32,4,0.23157894736842105,0.9675562325691567
29,14,0.49473684210526314,0.9675562319228169
21,12,0.44210526315789467,0.9675562316484566
19,10,0.4157894736842105,0.9675558274693663
33,6,0.17894736842105263,0.9675557337683789
13,7,0.46842105263157896,0.9675556839787376
30,4,0.20526315789473684,0.9675556420237262
9,6,0.5736842105263158,0.9675554725688815
9,11,0.5473684210526315,0.9675552934862097
31,7,0.2578947368421053,0.9675551828261278
22,6,0.23157894736842105,0.9675551783728921
10,6,0.5736842105263158,0.9675551105001395
15,10,0.44210526315789467,0.9675546064566009
26,10,0.3631578947368421,0.96755445561116
18,8,0.31052631578947365,0.9675543764000403
32,12,0.4157894736842105,0.9675543609957226
29,5,0.20526315789473684,0.9675540724720803
7,11,0.5473684210526315,0.9675539776990935
15,11,0.4157894736842105,0.9675536128024866
28,14,0.49473684210526314,0.9675529835020592
19,14,0.6,0.9675529400890172
31,10,0.3894736842105263,0.9675526566371347
13,9,0.46842105263157896,0.9675526118520875
32,5,0.23157894736842105,0.967552563995437
18,6,0.23157894736842105,0.9675520762115476
29,8,0.28421052631578947,0.9675519054403227
28,6,0.17894736842105263,0.967551817732146
8,14,0.6,0.9675518069665592
11,7,0.5210526315789473,0.9675517972078969
14,7,0.44210526315789467,0.9675511866815248
25,5,0.2578947368421053,0.9675511542649887
17,8,0.31052631578947365,0.9675511324272752
18,5,0.20526315789473684,0.9675510493285707
16,10,0.4157894736842105,0.9675510369521386
25,10,0.3631578947368421,0.9675510303388271
17,6,0.2578947368421053,0.9675505843220921
5,12,0.5210526315789473,0.9675505229885927
12,6,0.5210526315789473,0.9675503828519191
24,14,0.49473684210526314,0.9675499925591033
17,3,0.31052631578947365,0.9675499083654691
23,11,0.3631578947368421,0.9675499070802447
13,8,0.4157894736842105,0.9675495029269172
29,13,0.46842105263157896,0.9675494746459145
19,11,0.4157894736842105,0.967549417926089
30,7,0.28421052631578947,0.9675494102260049
6,11,0.5473684210526315,0.9675494097179712
22,5,0.2578947368421053,0.9675488771530729
8,9,0.5473684210526315,0.9675488121684356
26,9,0.3368421052631579,0.9675479679974046
26,11,0.3631578947368421,0.9675478263848315
19,8,0.31052631578947365,0.9675477442526885
11,12,0.5473684210526315,0.9675475125294188
34,14,0.49473684210526314,0.9675472921944512
14,10,0.44210526315789467,0.96754715318195
20,2,0.17894736842105263,0.9675469043526469
20,12,0.44210526315789467,0.9675467309174709
11,9,0.5736842105263158,0.9675467034562558
13,10,0.46842105263157896,0.9675466459128068
11,11,0.5736842105263158,0.9675466068807899
10,10,0.5473684210526315,0.9675463024532158
28,10,0.3631578947368421,0.9675461877422818
5,7,0.6,0.9675459610656404
19,9,0.3631578947368421,0.9675457427578505
25,6,0.20526315789473684,0.9675456240896492
13,11,0.46842105263157896,0.9675449137731467
16,5,0.23157894736842105,0.9675448980422628
21,13,0.5210526315789473,0.9675447757528974
9,9,0.5210526315789473,0.9675443413410656
32,10,0.3894736842105263,0.967544293546507
18,12,0.44210526315789467,0.9675441937803952
28,4,0.15263157894736842,0.9675435250661784
23,10,0.3631578947368421,0.9675429825955827
29,11,0.3631578947368421,0.9675429414728688
15,14,0.5736842105263158,0.9675428573275281
14,4,0.4157894736842105,0.9675428382861343
23,3,0.28421052631578947,0.9675427883232318
10,7,0.5736842105263158,0.967542775465327
16,8,0.3894736842105263,0.9675427621677364
21,10,0.3894736842105263,0.9675423256047767
20,14,0.5736842105263158,0.9675418162019627
23,14,0.49473684210526314,0.9675416929292022
24,3,0.2578947368421053,0.9675415481123407
25,11,0.3631578947368421,0.9675415351509492
26,4,0.2578947368421053,0.9675415127227143
13,13,0.49473684210526314,0.9675414328624973
26,12,0.3894736842105263,0.9675411412894103
29,4,0.17894736842105263,0.9675411101960409
27,9,0.31052631578947365,0.9675409366378804
30,5,0.20526315789473684,0.9675406519022998
13,14,0.5736842105263158,0.9675405889828079
24,5,0.2578947368421053,0.9675403766982847
27,6,0.15263157894736842,0.9675402488870481
33,8,0.28421052631578947,0.9675401965190591
9,13,0.5736842105263158,0.9675400487130075
16,13,0.46842105263157896,0.9675399807263111
31,8,0.31052631578947365,0.9675398427648196
17,4,0.2578947368421053,0.9675397439715298
14,14,0.5736842105263158,0.9675397028851691
26,3,0.20526315789473684,0.9675391790849289
22,4,0.20526315789473684,0.9675389676203292
14,13,0.49473684210526314,0.9675389425493165
31,4,0.20526315789473684,0.9675389020671519
9,7,0.5736842105263158,0.9675384144796004
29,12,0.3894736842105263,0.967538303808353
7,12,0.5473684210526315,0.9675379042400377
13,5,0.46842105263157896,0.9675378602622482
32,8,0.31052631578947365,0.9675378370208445
23,5,0.2578947368421053,0.9675375223031025
25,8,0.28421052631578947,0.9675370450196307
17,13,0.44210526315789467,0.9675368640098116
28,7,0.23157894736842105,0.9675367514154136
20,10,0.3894736842105263,0.967536715370183
31,11,0.3894736842105263,0.967536697074839
18,9,0.3631578947368421,0.9675366489220175
6,7,0.6,0.9675363399388064
29,7,0.2578947368421053,0.9675356621299191
25,7,0.2578947368421053,0.9675355968403277
19,13,0.5473684210526315,0.967535292672205
23,2,0.20526315789473684,0.9675352688519856
27,7,0.23157894736842105,0.9675351953781283
30,14,0.49473684210526314,0.967535014052097
25,3,0.2578947368421053,0.9675348679126317
24,8,0.28421052631578947,0.9675347066058396
10,5,0.6,0.9675346074800791
15,9,0.4157894736842105,0.9675344521850124
10,9,0.5473684210526315,0.9675340591815715
30,11,0.3631578947368421,0.967533722480955
16,3,0.28421052631578947,0.9675334659900049
22,13,0.46842105263157896,0.9675329165668526
29,9,0.3631578947368421,0.9675327586538148
14,5,0.3894736842105263,0.9675321393203385
5,13,0.5210526315789473,0.9675321081265867
15,13,0.49473684210526314,0.9675320986714413
12,9,0.5210526315789473,0.96753202687184
16,14,0.5473684210526315,0.967531990528144
6,10,0.5473684210526315,0.9675317409940091
28,9,0.3368421052631579,0.9675316734281084
22,2,0.15263157894736842,0.9675316733843062
16,4,0.2578947368421053,0.9675312726005467
29,3,0.12631578947368421,0.9675312360368661
6,6,0.5473684210526315,0.9675305717498276
16,7,0.3631578947368421,0.9675304020964376
13,3,0.4157894736842105,0.9675299774303859
31,2,0.2578947368421053,0.9675299558042512
27,5,0.17894736842105263,0.9675297031489889
21,2,0.20526315789473684,0.9675295533633836
34,7,0.28421052631578947,0.9675294016359003
17,7,0.28421052631578947,0.9675292601457773
9,14,0.5736842105263158,0.9675290958361543
15,8,0.3894736842105263,0.9675288857386017
32,7,0.2578947368421053,0.9675288203904576
27,11,0.3368421052631579,0.9675287316440004
14,12,0.4157894736842105,0.9675285898487513
15,12,0.4157894736842105,0.9675285844112946
12,8,0.44210526315789467,0.9675285598436032
31,7,0.23157894736842105,0.9675284955339335
25,9,0.3368421052631579,0.967528266905832
21,12,0.4157894736842105,0.9675282124847868
19,12,0.44210526315789467,0.9675280494961519
14,4,0.3894736842105263,0.9675280432462965
12,5,0.5210526315789473,0.9675279753423344
23,4,0.20526315789473684,0.9675277068068685
15,5,0.28421052631578947,0.967527674592802
31,3,0.23157894736842105,0.9675276526082568
32,2,0.2578947368421053,0.9675269795483377
8,10,0.5210526315789473,0.96752685023593
21,4,0.23157894736842105,0.967526742198221
27,12,0.3631578947368421,0.9675266175629067
33,11,0.3894736842105263,0.9675266007226792
33,4,0.17894736842105263,0.9675265437436955
11,8,0.46842105263157896,0.9675263771056608
5,14,0.5210526315789473,0.9675261017847734
20,7,0.2578947368421053,0.9675260790191329
6,12,0.5473684210526315,0.9675258966895263
17,9,0.3631578947368421,0.9675258111073334
30,13,0.46842105263157896,0.9675253471275975
23,1,0.12631578947368421,0.9675250765735482
17,10,0.3631578947368421,0.9675250749736398
6,9,0.5736842105263158,0.9675249341575461
20,6,0.23157894736842105,0.967524881326629
18,10,0.3894736842105263,0.9675246069181893
34,11,0.4157894736842105,0.9675244902592257
9,5,0.6,0.9675244852581715
15,6,0.3631578947368421,0.9675238618178922
11,6,0.5210526315789473,0.9675238177864807
29,8,0.2578947368421053,0.9675237775643372
23,8,0.2578947368421053,0.967523655006334
24,9,0.3368421052631579,0.9675236213820291
17,14,0.5210526315789473,0.9675233978995657
12,11,0.49473684210526314,0.9675233107187453
16,9,0.3894736842105263,0.9675230370736648
25,12,0.3894736842105263,0.9675229243876654
12,13,0.5210526315789473,0.9675226602279032
15,4,0.3368421052631579,0.9675224818543424
21,11,0.3894736842105263,0.9675224802663179
27,10,0.3368421052631579,0.9675223858611983
24,2,0.2578947368421053,0.967522353206326
31,13,0.46842105263157896,0.9675223240784128
24,3,0.23157894736842105,0.9675220022515328
6,13,0.5473684210526315,0.9675219305827518
14,14,0.5473684210526315,0.9675212740682189
11,14,0.5736842105263158,0.9675210874460549
15,10,0.4157894736842105,0.967520691204472
34,13,0.44210526315789467,0.9675206738819903
5,10,0.5473684210526315,0.9675204866016488
32,11,0.3894736842105263,0.9675202535912694
16,11,0.3894736842105263,0.9675201236969811
23,3,0.2578947368421053,0.967519574387458
27,14,0.46842105263157896,0.9675189532810128
10,8,0.49473684210526314,0.9675187033855042
26,2,0.20526315789473684,0.9675182067758159
12,14,0.5736842105263158,0.9675180795042992
25,3,0.23157894736842105,0.9675177789516484
24,11,0.3631578947368421,0.9675177781121647
13,4,0.4157894736842105,0.967517763257828
31,2,0.23157894736842105,0.967517733243307
21,9,0.3368421052631579,0.9675174644177623
22,9,0.31052631578947365,0.9675173084342055
20,9,0.3368421052631579,0.9675172776032719
13,14,0.5473684210526315,0.9675171556107537
20,12,0.4157894736842105,0.9675164225417323
24,1,0.20526315789473684,0.9675163591979237
12,10,0.49473684210526314,0.9675161837001722
24,7,0.2578947368421053,0.9675159487401209
6,8,0.5473684210526315,0.9675156963164766
17,5,0.23157894736842105,0.9675156761128709
31,5,0.20526315789473684,0.9675156165716677
20,13,0.5210526315789473,0.9675153138274787
22,11,0.3631578947368421,0.9675152940773735
34,10,0.3894736842105263,0.9675148106115613
20,5,0.23157894736842105,0.9675147312514768
33,14,0.49473684210526314,0.967514683522685
14,11,0.4157894736842105,0.967514633705886
28,5,0.15263157894736842,0.9675145961065408
16,6,0.28421052631578947,0.9675145605669775
33,8,0.2578947368421053,0.96751437930134
12,12,0.49473684210526314,0.967514300476158
26,3,0.17894736842105263,0.9675140458014522
29,10,0.3631578947368421,0.9675137856694999
26,7,0.28421052631578947,0.9675134206065462
28,12,0.3631578947368421,0.9675132952566762
13,10,0.44210526315789467,0.9675131584761754
19,10,0.3894736842105263,0.9675128794511852
18,13,0.5210526315789473,0.9675128325359039
7,9,0.5473684210526315,0.9675124541322928
20,3,0.28421052631578947,0.9675124106559804
27,13,0.44210526315789467,0.967512136880748
33,13,0.46842105263157896,0.9675118002162176
5,11,0.5210526315789473,0.9675117341916492
13,5,0.44210526315789467,0.9675116731662644
22,7,0.23157894736842105,0.9675116152479991
20,11,0.3894736842105263,0.967511587784316
31,14,0.49473684210526314,0.9675115025290831
22,8,0.2578947368421053,0.9675114810817184
5,9,0.5736842105263158,0.9675114252283783
20,8,0.28421052631578947,0.9675112056595866
26,8,0.28421052631578947,0.967511096154426
19,14,0.5736842105263158,0.9675107664972121
10,14,0.5736842105263158,0.9675105909363311
33,9,0.3631578947368421,0.967510444751069
21,7,0.2578947368421053,0.9675103681974523
16,12,0.3894736842105263,0.9675102436803087
26,14,0.46842105263157896,0.9675101386627145
22,10,0.3368421052631579,0.9675100756144148
13,6,0.4157894736842105,0.967510013523735
8,9,0.5210526315789473,0.9675097836277297
11,9,0.5473684210526315,0.9675096251439435
26,2,0.17894736842105263,0.9675096037816057
14,10,0.4157894736842105,0.9675095726558275
32,13,0.46842105263157896,0.9675094113643997
21,14,0.5473684210526315,0.9675093024085868
14,7,0.4157894736842105,0.9675092530005392
18,14,0.5736842105263158,0.9675089524011219
15,14,0.5473684210526315,0.9675086023626183
11,11,0.5473684210526315,0.9675083719905062
22,14,0.49473684210526314,0.9675080403952765
14,13,0.46842105263157896,0.9675078852984796
34,3,0.15263157894736842,0.9675073304299968
33,5,0.17894736842105263,0.9675072823055825
21,13,0.49473684210526314,0.9675070268056201
24,6,0.20526315789473684,0.9675069810176156
14,9,0.4157894736842105,0.9675068590942386
30,8,0.28421052631578947,0.9675063916639337
29,6,0.17894736842105263,0.9675063495528731
13,12,0.44210526315789467,0.967506349250803
21,2,0.17894736842105263,0.9675061184454994
33,3,0.15263157894736842,0.9675061076168118
30,12,0.3894736842105263,0.9675060478762673
22,12,0.3894736842105263,0.967505914593179
13,9,0.44210526315789467,0.9675058650722212
26,13,0.44210526315789467,0.9675058338546928
28,9,0.31052631578947365,0.9675056644637879
20,2,0.15263157894736842,0.9675054884482567
21,3,0.28421052631578947,0.9675054724059808
10,11,0.5736842105263158,0.9675053377077178
15,13,0.46842105263157896,0.9675052959069378
34,6,0.17894736842105263,0.9675052422114969
25,2,0.2578947368421053,0.9675050377743277
30,10,0.3631578947368421,0.967504939444387
18,3,0.2578947368421053,0.9675041051650138
7,14,0.5736842105263158,0.9675040974611422
23,12,0.3894736842105263,0.9675040901299212
22,3,0.2578947368421053,0.9675038720667345
18,11,0.3894736842105263,0.9675038066897731
30,3,0.15263157894736842,0.9675036625749941
34,8,0.31052631578947365,0.967502661267436
30,7,0.2578947368421053,0.9675025065377768
13,7,0.44210526315789467,0.9675024822401782
7,10,0.5210526315789473,0.9675024433895192
9,9,0.49473684210526314,0.9675022980305669
21,8,0.28421052631578947,0.967501958508963
8,12,0.5473684210526315,0.9675019516186147
32,3,0.23157894736842105,0.9675015220772
11,10,0.5210526315789473,0.9675014794784441
31,6,0.17894736842105263,0.9675012676806635
18,12,0.4157894736842105,0.9675007241009869
24,12,0.3894736842105263,0.9675006938518449
23,13,0.44210526315789467,0.9675004874355826
20,4,0.20526315789473684,0.9675003853957662
26,5,0.23157894736842105,0.9675003557800852
15,7,0.3894736842105263,0.9675003172720922
12,6,0.49473684210526314,0.9675000699288134
32,2,0.23157894736842105,0.9675000400526875
14,6,0.3894736842105263,0.9674997676268042
31,2,0.20526315789473684,0.9674993404815556
32,14,0.49473684210526314,0.9674991231501476
19,7,0.2578947368421053,0.9674988641400556
13,11,0.44210526315789467,0.9674987063553967
27,8,0.23157894736842105,0.9674981888020743
17,14,0.49473684210526314,0.9674974063919644
32,1,0.1,0.9674969393615259
29,5,0.17894736842105263,0.9674969248681718
5,12,0.49473684210526314,0.9674968181765871
24,4,0.23157894736842105,0.9674967970362055
23,2,0.17894736842105263,0.9674967346451514
24,13,0.44210526315789467,0.9674963290964954
24,10,0.3631578947368421,0.9674962108248999
25,4,0.23157894736842105,0.967496050973715
9,12,0.5473684210526315,0.9674960342602522
19,5,0.17894736842105263,0.9674957827460285
29,14,0.46842105263157896,0.967495765426333
16,8,0.3631578947368421,0.9674955587468529
28,14,0.46842105263157896,0.9674954092740221
14,5,0.3631578947368421,0.9674953887612873
29,7,0.23157894736842105,0.9674951951705245
23,9,0.31052631578947365,0.967494916640218
25,13,0.44210526315789467,0.9674947932428511
16,10,0.3894736842105263,0.9674947622336696
28,6,0.15263157894736842,0.9674943701299662
34,9,0.3894736842105263,0.9674940121500523
19,11,0.3894736842105263,0.9674936066158731
16,7,0.3368421052631579,0.9674935306701826
31,2,0.17894736842105263,0.9674934209142418
32,4,0.20526315789473684,0.9674931122449036
25,14,0.46842105263157896,0.9674929564293506
26,9,0.31052631578947365,0.967492753487367
31,8,0.28421052631578947,0.9674926464741179
26,4,0.23157894736842105,0.9674925755932857
12,9,0.49473684210526314,0.9674924073564825
18,8,0.28421052631578947,0.9674924052588267
11,5,0.5210526315789473,0.9674921634466365
19,12,0.4157894736842105,0.9674919795964869
17,12,0.3631578947368421,0.9674917657036164
32,7,0.23157894736842105,0.9674916308537554
13,8,0.3894736842105263,0.9674914745337889
14,14,0.5210526315789473,0.9674912215599145
33,7,0.23157894736842105,0.9674910401760988
14,3,0.31052631578947365,0.9674910161698531
9,11,0.5210526315789473,0.9674907110903935
8,14,0.5736842105263158,0.9674903282102194
23,7,0.23157894736842105,0.9674899449104268
17,11,0.3631578947368421,0.9674897779957089
7,8,0.5210526315789473,0.9674896551665639
19,4,0.17894736842105263,0.9674894710305316
25,1,0.20526315789473684,0.9674889150954801
20,13,0.49473684210526314,0.9674886401635947
7,11,0.5210526315789473,0.967488185567601
19,9,0.3368421052631579,0.96748788579603
21,5,0.23157894736842105,0.9674873841543536
23,11,0.3368421052631579,0.9674872072682782
19,13,0.5210526315789473,0.9674867875147015
31,2,0.12631578947368421,0.9674867643956602
30,6,0.17894736842105263,0.9674866832416888
18,7,0.2578947368421053,0.9674865005297997
26,2,0.15263157894736842,0.967486450622738
16,14,0.5210526315789473,0.967486359856573
10,10,0.5210526315789473,0.967486295310902
26,10,0.3368421052631579,0.9674862481287528
14,8,0.3894736842105263,0.9674860855759339
34,14,0.46842105263157896,0.9674859835627346
10,12,0.5736842105263158,0.9674859404295154
15,3,0.28421052631578947,0.9674857797898999
25,5,0.23157894736842105,0.9674857353732109
27,4,0.15263157894736842,0.9674857136909834
15,11,0.3894736842105263,0.9674854545862683
21,10,0.3631578947368421,0.9674854161762431
13,13,0.46842105263157896,0.967485284950136
24,8,0.2578947368421053,0.9674852697947592
22,2,0.12631578947368421,0.9674851862993837
23,6,0.20526315789473684,0.9674851566856889
28,8,0.23157894736842105,0.9674850672642398
12,4,0.6,0.9674846721175898
12,11,0.46842105263157896,0.9674844566266001
17,3,0.28421052631578947,0.9674844441733395
20,14,0.5473684210526315,0.9674841295728174
28,7,0.20526315789473684,0.9674840571499632
5,6,0.5473684210526315,0.9674834091251394
24,14,0.46842105263157896,0.967483359694921
6,14,0.5736842105263158,0.9674833263676962
27,7,0.20526315789473684,0.967483167241545
6,12,0.5210526315789473,0.9674826731992568
32,5,0.20526315789473684,0.9674824153076468
23,14,0.46842105263157896,0.9674823594124247
18,9,0.3368421052631579,0.9674823452922413
28,13,0.44210526315789467,0.967482216749523
34,12,0.3894736842105263,0.96748212859897
11,14,0.5473684210526315,0.9674821006073325
19,6,0.17894736842105263,0.9674819461904982
31,3,0.20526315789473684,0.9674816415025397
25,8,0.2578947368421053,0.9674811723758837
21,6,0.23157894736842105,0.9674807401273312
8,5,0.6,0.9674807049944015
31,2,0.15263157894736842,0.9674806972553931
33,3,0.12631578947368421,0.9674806258851982
31,12,0.3894736842105263,0.9674806005081794
33,12,0.3894736842105263,0.9674802987408625
14,4,0.3631578947368421,0.9674802708358163
16,13,0.44210526315789467,0.9674802161507837
11,11,0.5210526315789473,0.9674801729327757
